"시도별","품목별","항목","단위","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월",
"전국","치료재료","소비자물가지수[2020=100]","2020=100","100.165","100.165","100.165","98.692","98.692","98.692","98.692","98.692","98.692","98.692","98.692","98.692","98.431","98.431","98.361","99.805","99.805","99.805","99.805","99.805","99.805","99.805","99.805","99.805","99.63","99.63","99.63","99.63","99.63","99.63","99.63","99.63","99.63","101.1","101.1","101.1","101.1","101.1","101.1","99.63","99.63","99.63","99.63","99.63","99.63","99.63","98.37","98.37","98.37","98.37","98.37","98.37","98.37","98.37","98.37","98.37","98.37","99.81","99.33","99.33","99.33","99.33","99.33","100.76","100.76",
"전국","자동차타이어","소비자물가지수[2020=100]","2020=100","107.046","106.601","104.823","103.256","102.756","102.367","101.911","101.866","101.733","101.622","101.466","101.333","101.288","101.111","100.922","100.788","100.844","100.844","100.733","100.677","101.211","100.888","100.699","100.521","100.62","100.61","100.39","100.17","100.02","99.9","99.71","99.72","99.65","99.78","99.69","99.74","99.75","99.69","103.82","104.48","104.82","104.86","104.84","104.82","107.34","107.99","108.14","108.37","108.41","108.53","113.85","114.87","115.05","115.26","115.23","115.47","115.74","115.82","116.2","116.36","116.47","116.55","120.36","120.75","121",
"전국","컴퓨터소모품","소비자물가지수[2020=100]","2020=100","94.197","94.152","94.535","94.989","92.533","91.305","92.115","93.325","92.8","92.835","93.476","93.147","93.147","92.533","92.524","92.542","92.542","92.631","99.198","98.931","99.66","99.66","99.847","99.91","99.88","99.93","99.93","99.93","99.75","99.79","99.72","98.52","101.96","101.96","100.1","98.52","98.59","98.59","98.59","98.59","98.59","98.59","98.59","98.59","98.59","98.59","98.11","98.11","98.59","98.59","98.59","98.59","99.27","100.94","101.43","101.43","102.04","101.87","101.79","105.24","105.66","105.33","109.67","109.66","109.66",
"전국","저장장치","소비자물가지수[2020=100]","2020=100","136.837","131.621","133.014","134.558","114.493","112.24","111.404","110.746","104.644","101.922","102.492","99.251","97.555","98.517","98.036","96.972","99.795","92.2","92.643","92.795","93.225","92.719","92.579","92.364","95.99","98.51","101.27","100.19","99.17","102.09","102.03","100.49","99.83","100.23","100.19","100.01","99.42","100.41","94.72","95.66","100.31","94.22","95.78","93.86","93.86","99.81","97.25","101.1","99.11","99.38","96.09","101.47","97.48","97.48","97.46","99.46","99.89","104.62","104.64","106.78","103.97","118.92","116.94","131.66","131.66",
"전국","장난감","소비자물가지수[2020=100]","2020=100","99.036","99.12","99.27","99.599","99.552","99.89","98.998","99.655","99.815","99.88","99.693","99.317","99.618","99.693","99.636","99.524","99.599","99.618","99.261","98.801","98.604","98.876","99.683","99.693","99.74","99.89","99.96","99.95","100.08","100.08","100.09","99.96","100.08","100.09","100.02","100.06","100.05","98.86","99.44","100.31","100.1","99.53","98.3","96.97","98.57","99.37","99.45","99.38","99.73","99.86","99.59","99.68","99.25","99.78","99.68","98.08","98.05","99.72","100.28","98.85","100.35","100.34","100.71","101.25","101.22",
"전국","레저용품","소비자물가지수[2020=100]","2020=100","98.503","98.493","98.55","98.786","98.796","98.834","93.103","93.122","98.985","89.263","89.254","89.254","93.254","99.231","99.221","99.136","99.278","81.537","89.462","89.632","99.439","99.467","99.543","95.647","100.09","99.98","96.74","98.04","100.28","100.56","100.52","100.75","100.89","101.14","100.44","100.56","100.67","100.64","100.64","100.69","98.5","100.65","100.73","100.79","100.83","100.87","98.81","101.02","101.03","103.7","104.32","102.54","103.09","105.95","106.05","106.38","106.4","106.5","106.11","106.72","106.83","110.04","110.17","110.83","111.24",
"전국","운동용품","소비자물가지수[2020=100]","2020=100","94.934","95.053","95.292","102.949","102.701","102.422","101.439","99.791","99.324","98.847","98.221","97.775","96.94","96.354","95.262","94.02","95.49","94.318","93.117","93.027","90.644","85.43","85.986","85.092","95.38","99.88","102.13","101.49","101.06","100.65","101.85","100.52","99.82","99.66","99.2","98.36","97.52","97.22","94.36","92.71","92.7","92.19","91.6","92.77","95","92.89","90.99","90.76","93.32","92.72","100.63","100.4","99.83","103.34","100.64","100.45","101.71","101.44","101.57","101.62","102.55","101.53","100.84","97.56","96.88",
"전국","원예용품","소비자물가지수[2020=100]","2020=100","98.718","98.777","98.967","98.967","99.137","99.137","98.947","98.947","98.877","98.847","98.847","98.847","98.847","98.977","98.977","98.907","98.797","98.797","98.797","98.797","98.937","99.327","99.327","99.327","100.14","100.15","100.66","100.33","100.24","100.28","99.72","99.73","99.68","99.68","99.68","99.68","99.84","99.95","99.99","100.11","100.41","101.16","101.05","101.09","101.04","101.27","101.41","101.96","102.39","103.52","106.47","107.67","108","108.11","108.73","109.11","109.7","110.02","110.05","110.19","110.69","111.6","113","112.99","113.6",
"전국","반려동물용품","소비자물가지수[2020=100]","2020=100","99.698","99.366","99.981","97.53","97.071","97.833","97.335","97.559","98.634","98.497","98.741","98.751","94.19","98.516","99.815","99.239","96.348","98.741","98.643","98.868","96.29","98.292","94.991","99.473","99.49","99.99","99.46","99.49","100.31","99.88","99.93","100.22","100.8","100.79","100.43","99.21","100.44","100.64","100.8","100.53","99.86","101.31","101.35","101.19","101.28","102.6","101.99","102.8","103.85","103.97","105.39","104.81","103.34","107.55","107.06","106.31","107.07","107.59","110.37","112.56","112.42","113.72","115.9","114.66","113.96",
"전국","종이문구","소비자물가지수[2020=100]","2020=100","95.418","95.418","96.467","96.371","97.536","96.525","96.631","96.66","96.669","96.612","96.997","97.074","97.16","97.651","98.114","98.614","98.768","98.999","99.057","99.048","99.019","99.173","99.211","99.288","99.83","99.72","99.17","99.43","100.04","100.31","100.36","100.29","100.3","100.26","100.18","100.12","100.01","99.96","100.08","100.61","100.96","100.18","101.08","101.14","101.72","101.99","102.13","102.39","102.47","102.97","103.33","104.18","104.49","105.05","105.91","106.12","106.72","106.99","107.26","108.13","109","110.44","111.02","112.37","113.51",
"전국","기타문구","소비자물가지수[2020=100]","2020=100","96.045","96.398","94.714","96.652","96.878","96.996","97.104","97.376","96.118","98.019","98.182","98.254","96.788","98.653","97.177","99.033","99.105","99.504","99.567","99.73","99.585","97.802","99.92","96.987","100.15","100.13","98.38","98.19","98.62","98.32","98.5","98.85","99.14","101.35","103.59","104.8","106.17","105.78","106.3","106.62","107","107.98","108.16","108.22","106.61","108.41","107.67","107.9","109.41","109.15","108.02","109.56","109.9","110.11","115.58","118.51","120.28","119.18","121.6","121.59","122.59","122.06","122.88","123.13","123.45",
"전국","필기구","소비자물가지수[2020=100]","2020=100","101.318","101.278","97.192","102.097","102.167","102.245","102.324","101.91","101.999","101.624","101.712","101.712","101.683","102.176","100.341","102.137","102.117","103.647","103.647","103.647","103.371","98.515","103.519","103.282","103.62","103.62","98.37","98.62","98.51","97.99","98.3","99.16","101.34","100.26","99.96","100.26","100.26","97.97","97.98","98.28","100.5","96.66","100.62","100.48","100.37","100.19","97.2","100.37","100.44","100.44","100.36","100.68","100.74","100.81","101.35","101.42","101.39","102.33","101.8","105.49","106.11","106.78","107.31","110.96","111.68",
"전국","회화용구","소비자물가지수[2020=100]","2020=100","91.803","91.675","91.785","92.051","92.051","91.803","91.959","92.014","92.207","92.216","92.464","92.454","92.454","92.922","93.38","94.536","95.031","96.012","96.305","96.25","97.919","99.257","99.312","99.276","99.63","99.62","99.63","100.02","99.8","100.43","100.24","100.24","100.33","100.14","100.18","99.75","99.75","100.34","100.42","98.99","100.76","100.81","101.2","101.4","101.34","101.27","101.75","101.66","101.87","102.32","102.6","103.27","102.24","103.88","103.93","103.79","103.98","104.01","103.93","104.7","106.9","107.98","109.76","113.01","113.55",
"전국","칫솔","소비자물가지수[2020=100]","2020=100","98.958","96.038","98.108","99.163","98.021","97.884","98.089","99.525","96.575","98.323","97.063","97.815","96.048","97.415","94.504","96.204","99.407","100.667","99.74","97.767","91.223","97.522","95.823","98.509","95.61","100.32","93.71","93.74","98.84","101.52","104.25","102.26","103.07","102.09","102.66","101.92","100.69","103.66","97.71","100.8","103.03","92.96","102.09","94.56","100.19","103.05","102.77","102.86","99.38","103.33","103.65","97.86","104.26","104.47","102.78","105.79","104.43","102.4","103.98","101.03","102.64","103.11","98.86","104.58","102.54",
"전국","치약","소비자물가지수[2020=100]","2020=100","95.71","93.426","90.281","102.648","88.81","87.939","92.99","93.252","94.587","92.652","94.935","92.632","93.9","96.91","98.468","90.89","99.271","99.145","96.097","97.094","95.584","91.335","91.684","91.432","101.56","102.04","103.51","105.15","99.09","100.26","100.44","99.16","102.5","95.61","96.91","93.76","95.23","96.62","91.6","85.57","86.63","86.79","86.85","89.85","92.5","90.1","91.33","93.32","94.03","98.68","98.62","94.46","100.3","104.15","98.42","106.82","104.2","97.86","98.51","97.47","97.94","98.8","105.51","106.47","104.56",
"전국","비누","소비자물가지수[2020=100]","2020=100","103.299","100.669","104.458","98.786","97.093","102.575","102.196","104.079","105.494","105.884","98.686","103.823","100.201","101.215","103.154","103.511","103.834","103.867","105.494","105.55","100.892","103.611","95.945","97.427","100.8","99.52","97.19","99.02","99.63","101.03","101.24","100.53","98.77","100.1","101.74","100.41","101.13","101.2","101.16","97.67","98.9","100.87","99.69","99.95","99.5","103.67","104.12","105.73","106.42","114.82","111.83","111.47","118.19","124.08","125.3","124.04","124.33","131.06","131.75","131.85","133.28","135.93","131.61","131.39","131.86",
"전국","화장지","소비자물가지수[2020=100]","2020=100","95.421","93.999","94.628","95.061","96.698","95.72","96.122","95.431","95.081","97.121","95.72","96.029","96.822","96.297","95.751","96.472","96.956","95.174","95.854","99.253","97.461","101.076","100.036","100.479","99.88","100.18","98.17","99.11","99.98","100.03","100.51","100.85","101.79","100.2","99.35","99.96","99.56","100.07","98.77","100.16","99.75","102.1","99.61","102.51","102.61","103.18","104.03","104.37","104.88","103.79","104.85","105.52","105.39","107.55","108.21","109.27","110.84","117.93","119.76","122.17","121.93","120.68","120.11","120.24","121.02",
"전국","구강세정제","소비자물가지수[2020=100]","2020=100","95.339","93.395","90.521","95.015","94.337","90.612","91.958","87.879","93.142","93.102","94.408","92.525","91.179","93.902","95.744","91.847","92.11","105.805","95.754","94.337","104.894","95.784","95.683","99.013","94.49","94.78","98.99","93.23","104.13","103.37","97.35","103.56","104.12","99.83","106.55","99.62","106.09","99.38","105.14","97.33","104.29","104.06","92.9","98.39","98.75","98.23","104.97","104.41","95.47","97.27","98.83","96.29","97.96","103.94","98.73","98.6","102.37","102.15","102.61","101.65","103.07","105.81","108.93","113.33","115.27",
"전국","가방","소비자물가지수[2020=100]","2020=100","88.359","95.393","95.393","95.393","96.836","96.836","96.836","96.836","96.836","96.836","99.56","99.56","99.56","99.56","99.56","99.56","99.56","99.56","99.56","99.56","100.155","100.155","100.155","100.155","100.16","100.16","100.16","97.03","100.31","100.31","100.31","100.31","100.31","100.31","100.31","100.31","100.31","100.31","100.31","96.26","96.26","96.26","97.11","97.11","97.11","97.11","97.11","97.11","97.11","97.11","97.11","98.4","98.4","98.4","98.4","98.4","98.4","98.4","98.4","102.45","102.45","103.42","103.65","103.65","99.6",
"전국","핸드백","소비자물가지수[2020=100]","2020=100","99.808","99.808","99.808","99.808","99.808","99.808","99.808","99.808","99.808","99.808","99.808","99.808","94.293","99.808","99.808","99.808","99.808","99.808","99.808","99.808","103.224","103.224","103.224","103.224","103.36","103.36","103.36","94.03","99.79","96.27","99.79","99.29","106.39","99.29","102.82","92.22","95.76","92.22","98.05","98.05","102.24","102.24","102.24","102.24","97.39","93.86","94.21","100.92","93.86","99.12","103.3","99.12","103.31","107.5","107.5","107.5","107.5","108.98","108.98","108.98","112.55","112.55","112.55","112.55","108.98",
"전국","우산","소비자물가지수[2020=100]","2020=100","100.553","100.645","100.807","100.787","100.655","100.695","100.563","100.462","100.756","100.756","100.797","100.797","100.147","100.046","100.046","100.726","99.558","100.239","100.919","100.98","101.091","101.112","100.97","100.807","100.95","101.05","101.19","100.47","99.78","100.14","99.92","100.09","99.15","99.04","98.93","99.29","99.16","98.99","98.99","99.86","99.79","99.26","100.05","100.19","100.22","100.78","100.85","100.91","100.96","100.82","101.11","100.97","101.39","101.52","102.34","103.12","103.11","103.43","103.5","103.8","104.08","104.53","104.71","105.17","105.37",
"전국","유모차","소비자물가지수[2020=100]","2020=100","107.14","107.017","106.847","106.847","107.395","106.648","106.544","106.611","106.525","106.365","105.249","105.23","104.909","105.523","105.845","105.816","105.249","105.174","105.202","104.691","103.793","102.545","102.489","102.574","100.07","100.42","99.87","103.48","103.12","103.51","105.38","97.69","97.46","96.3","96.56","96.13","96.13","95.45","97.22","97.22","97.22","94.79","95.48","95.44","95.44","95.03","95.32","94.6","93.99","97.02","97.87","102.7","102.61","104.11","104.54","104.42","104.3","103.67","103.74","103.53","104.93","105.53","106.09","106.09","106.45",
"전국","선글라스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","","","","","102.26","101.32","100.67","100.81","100.39","99.67","98.91","99.43","99.37","99.02","99.07","99.07","98.86","98.86","98.46","98.37","97.4","97.24","96.95","96.74","96.74","96.84","96.74","96.84","97.07","97.03","97.33","97.62","97.34","97.27","97.3","97.66","97.6","97.6","98.1","98.08","98.26","98.35","98.35","98.68","98.8",
"전국","지갑","소비자물가지수[2020=100]","2020=100","92.788","92.788","87.586","103.192","105.14","97.377","99.737","105.14","97.9","96.243","105.14","99.737","96.484","94.576","96.484","105.381","105.381","97.608","94.576","94.576","105.381","105.381","105.381","101.013","99.96","99.96","105.47","99.96","99.96","99.96","99.96","99.96","99.96","94.92","99.96","99.96","99.96","99.96","99.96","99.96","105.47","105.47","105.47","109.43","92.59","103.53","103.53","103.53","103.53","97.63","97.63","103.53","103.53","109.43","109.43","109.43","109.43","109.43","109.43","109.43","109.43","109.43","109.43","109.43","109.43",
